所属名,会計,会計名,入出区分,款,款名,項,項名,目,目名,節,節名,細節,細節名,細々節,細々節名,目的１,目的２,目的３,目的４,目的名,目的名２,目的名３,目的名４,自主依存区分,臨経区分,最下層区分１,最下層区分２,最下層区分３,財源区分,年度2,R7予算額,R8予算額
商業観光課,01,一般会計,1,23,市債,01,市債,05,商工債,03,商工振興施設整備事業債,07,脱炭素化推進事業債,000,,88,15,00,00,地方債　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,,,,1,508,0 ,"101,000,000 "
商業観光課,01,一般会計,1,23,市債,01,市債,05,商工債,03,商工振興施設整備事業債,08,一般単独事業債,000,,88,15,00,00,地方債　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,,,,1,508,0 ,0 
ものづくり振興課,01,一般会計,1,15,使用料及び手数料,01,使用料,05,商工使用料,01,土地使用料,01,目的外使用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,0,508,"73,000 ","81,000 "
ものづくり振興課,01,一般会計,1,15,使用料及び手数料,01,使用料,05,商工使用料,16,ものづくり活性化センター使用料,01,ものづくり活性化センター使用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,1,508,"1,000 ","1,000 "
ものづくり振興課,01,一般会計,1,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地貸付収入,01,土地貸付収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,00,,,,0,508,"9,623,000 ","9,623,000 "
ものづくり振興課,01,一般会計,1,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地貸付収入,02,電柱土地貸付料,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,00,,,,0,508,"10,000 ","10,000 "
ものづくり振興課,01,一般会計,1,18,財産収入,01,財産運用収入,02,利子及び配当金,02,財産基金収入,06,情報関連産業育成振興基金利子収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,10,,,,1,508,"321,000 ","573,000 "
ものづくり振興課,01,一般会計,1,18,財産収入,01,財産運用収入,02,利子及び配当金,02,財産基金収入,29,製造業戦略的イノベーション推進基金利子収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,10,,,,1,508,"390,000 ","668,000 "
ものづくり振興課,01,一般会計,1,18,財産収入,01,財産運用収入,02,利子及び配当金,02,財産基金収入,31,鯨波産業団地整備基金利子収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,00,,,,1,507,0 ,0 
ものづくり振興課,01,一般会計,1,20,繰入金,01,基金繰入金,01,基金繰入金,05,情報関連産業育成振興基金繰入金,01,情報関連産業育成振興基金繰入金,000,,76,00,00,00,繰入金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,508,"17,129,000 ","14,152,000 "
ものづくり振興課,01,一般会計,1,20,繰入金,01,基金繰入金,01,基金繰入金,28,製造業戦略的イノベーション推進基金繰入金,01,製造業戦略的イノベーション推進基金繰入金,000,,76,00,00,00,繰入金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,508,"72,000,000 ","49,000,000 "
ものづくり振興課,01,一般会計,1,20,繰入金,01,基金繰入金,01,基金繰入金,30,鯨波産業団地整備基金繰入金,01,鯨波産業団地整備基金繰入金,000,,76,00,00,00,繰入金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,507,0 ,0 
ものづくり振興課,01,一般会計,1,22,諸収入,05,雑入,09,産業振興部雑入,03,ものづくり振興課雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"12,000 ","12,000 "
ものづくり振興課,01,一般会計,1,22,諸収入,05,雑入,09,産業振興部雑入,03,ものづくり振興課雑入,11,光熱水費等使用者負担金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"1,000 ","1,000 "
農林水産課,01,一般会計,1,14,分担金及び負担金,02,負担金,03,農林水産業費負担金,01,農業費負担金,01,たん水防除維持管理費刈羽村負担金,000,,44,05,00,00,分担金及び負担金　　　　　　　　　　　　,同級他団体からのもの　　　　　　　　　　,,,0,00,,,,1,508,"1,013,000 ","1,123,000 "
農林水産課,01,一般会計,1,14,分担金及び負担金,02,負担金,03,農林水産業費負担金,01,農業費負担金,03,基幹水利施設管理事業柏崎土地改良区負担金,000,,44,15,00,00,分担金及び負担金　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,10,,,,1,508,"4,268,000 ","4,268,000 "
農林水産課,01,一般会計,1,15,使用料及び手数料,01,使用料,04,農林水産使用料,01,土地使用料,01,漁港占用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,0,508,"308,000 ","308,000 "
農林水産課,01,一般会計,1,15,使用料及び手数料,01,使用料,04,農林水産使用料,01,土地使用料,02,目的外使用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,0,508,"2,261,000 ","2,233,000 "
農林水産課,01,一般会計,1,15,使用料及び手数料,02,手数料,04,農林水産手数料,01,農業手数料,01,証明手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"3,000 ","3,000 "
農林水産課,01,一般会計,1,16,国庫支出金,02,国庫補助金,04,農林水産業費国庫補助金,02,水産業費補助金,01,農山漁村地域整備交付金,000,,56,65,00,00,国庫支出金　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,,,,1,507,0 ,0 
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,01,農林水産業総合振興事業費補助金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"12,476,000 ","76,360,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,02,農業経営基盤強化資金利子助成補助金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"6,000 ","4,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,03,団体営農村総合整備事業補助金,000,,64,05,15,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,普通建設事業費支出金　　　　　　　　　　,,1,10,,,,1,508,"55,325,000 ","51,112,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,04,中山間地域等直接支払交付金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"97,397,000 ","96,729,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,05,中山間地域等直接支払推進交付金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"221,000 ","1,000,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,06,新たな米政策対応・新潟米総合生産対策事業費補助金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"420,000 ","420,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,07,多面的機能支払交付金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"223,195,000 ","223,372,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,09,基幹水利施設管理事業補助金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"19,898,000 ","14,984,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,10,農村整備事業補助金,000,,64,10,05,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,普通建設事業費支出金　　　　　　　　　　,,1,10,,,,1,508,"2,520,000 ","2,400,000 "
農林水産課,01,一般会計,1,17,県支出金,02,県補助金,04,農林水産業費県補助金,01,農業費補助金,12,環境保全型農業直接支払交付金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"6,514,000 ","3,591,000 "
